Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
lebna,لبنــــــــة,0.0130699,28,0.01035,4.7775,0.0897914,0.256635,0.13235,0.43275,1.24196,0.570449,1.26576,12.3649,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-10-19 00:00:00
hma,الحمـــــى,0.000746896,29,0.0,0.818932,0.0127281,0.0158035,0.0,0.0,0.365702,0.0160534,0.399146,0.74075,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-10-19 00:00:00
abid,العبيـــــــد,0.0,30,0.0,0.885837,0.0183277,0.0325105,0.0,0.07006,0.293536,0.185055,0.398899,4.13601,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-10-19 00:00:00
mellegue,مـــــلاق,0.023794,1,0.005,7.62101,1.10316,2.59457,0.195,1.395,27.0013,20.1187,46.9756,18.4113,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-10-18 00:00:00
sarrat,سراط,0.0,36,0.020355,4.68035,0.0980552,1.22066,0.075193,1.89536,1.846,,3.76187,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-10-18 00:00:00
benmetir,بنيمطيــر,0.0,2,0.02246,8.40872,0.0,0.0,0.40428,1.13659,0.711708,0.164751,0.625921,21.5385,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-10-18 00:00:00
kasseb,كســاب,0.0,3,0.0864,20.8082,0.0736754,0.269946,1.5552,4.1472,1.04343,0.373205,0.915441,33.3543,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-10-18 00:00:00
barbara,بربرة,0.0740034,4,0.190165,31.3024,0.64186,1.11986,3.42499,9.13442,1.20732,1.33752,1.16347,46.7626,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-10-18 00:00:00
sidisalem,سيدي ســــالم,0.0,5,0.44066,92.4952,0.490251,0.999264,10.7605,34.0656,14.345,12.9495,20.6174,257.277,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-10-18 00:00:00
bouheurtma,بو هرتمـــــه,0.0833596,6,0.28953,17.2246,0.59612,1.32797,3.605,10.3022,1.48696,1.2246,2.07146,22.9491,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-10-18 00:00:00
joumine,جوميــــــن,0.0,7,0.102289,25.7928,0.126586,0.289517,1.82664,5.36513,1.0414,0.601473,1.26413,27.2041,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-10-18 00:00:00
ghezala,غزالـــــــة,0.00152327,8,0.0,3.97113,0.0246589,0.0438733,0.1045,0.6284,0.175368,0.166182,0.20755,4.79856,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-10-18 00:00:00
melah,المالح,0.00102484,33,0.0,2.8854,0.0926748,0.130063,0.0,0.0,1.49,0.0024611,1.11516,11.664,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-10-18 00:00:00
tine,الطين,0.00341523,34,0.0,3.5143,0.0647887,0.184774,0.0,0.0,1.37,,1.47548,9.0495,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-10-18 00:00:00
sejnane,سجنــــــان,0.165863,9,0.738795,89.319,2.18102,5.5812,13.3051,35.2072,2.05561,8.97041,2.41998,88.6666,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-10-18 00:00:00
zarga,الزرقة,0.00078716,10,0.0375,10.92,0.0962643,0.145457,0.4801,1.8893,0.36,0.0786707,0.259032,14.138,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-10-18 00:00:00
kebir,الكبير,0.00174023,31,0.0,5.7644,0.0762625,0.113925,0.0,0.0,2.90368,0.280222,2.19553,5.886,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-10-18 00:00:00
moula,المولى,0.00290534,32,0.0,24.9575,0.0776023,0.156824,0.0,0.0,3.39911,0.333042,2.34436,25.0293,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-10-18 00:00:00
selbarrak,سيدي البــــراق,0.0226657,11,0.621228,170.263,3.51717,4.57364,10.7676,29.2362,6.19394,5.53749,5.00317,182.577,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-10-18 00:00:00
ziatine,الزياتين,0.0113051,12,0.0570716,16.2004,0.228851,0.523878,1.02475,2.54951,1.9,0.732986,1.50323,20.7388,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-10-18 00:00:00
gamgoum,القمقوم,0.00204921,13,0.0,16.917,0.106937,0.206567,0.0,0.0088,0.01595,0.181697,0.156535,16.8616,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-10-18 00:00:00
harka,الحركة,0.0061269,35,0.0,26.549,0.283387,0.506357,0.0,0.0,1.31,,1.50065,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-10-18 00:00:00
siliana,سليانـــــــة,0.00763165,14,0.0,1.72622,0.151601,0.488421,0.0,0.0,2.48352,4.63428,5.20546,7.91365,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-10-18 00:00:00
lakhmess,لخمـــــــاس,0.00164705,15,7.5e-05,1.34629,0.0388334,0.150034,0.019623,0.083107,1.32775,0.264274,1.73529,3.01463,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-10-18 00:00:00
rmil,الرميـــــــل,0.00146232,16,0.0,0.4378,0.0450024,0.114381,0.004274,0.013207,0.723468,0.845403,0.986534,0.97,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-10-18 00:00:00
birmcherga,بئر المشارقـــة,0.0186057,17,0.004,22.0011,0.0698668,0.0969024,0.072,0.192,2.41773,2.38292,3.93345,29.8226,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-10-18 00:00:00
rmel,الرمــــــل,0.00433649,18,0.0,0.963022,0.0953182,0.322349,0.0,0.0,2.57069,0.308893,2.31144,2.30306,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-10-18 00:00:00
nebhana,نبهانــــــة,0.00209549,19,0.0,1.9051,0.0296425,0.0720436,0.0,0.0,1.78512,1.68882,4.05731,7.5022,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-10-18 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.004251,30.675,0.273291,0.957953,0.233375,0.762238,6.53909,17.7547,12.8409,58.788,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-10-18 00:00:00
elhaouareb,هـــــــوارب,0.00402273,21,0.0,0.300336,0.0737497,0.24181,0.0,0.0,1.95427,5.27843,4.23478,3.05123,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-10-18 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,2.04009,0.00152921,0.0932946,0.0,0.0,2.991,0.142768,3.39971,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-10-18 00:00:00
sidiach,سيدي يعيــــش,0.00181125,23,0.0,1.337,0.40521,0.536617,0.182,0.202,0.338246,0.0,1.17031,2.42152,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-10-18 00:00:00
elbrek,البــــــــرك,0.0011373,24,0.0,0.158,0.264557,0.564768,0.0,0.0,0.0879396,0.409731,0.928097,0.09,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-10-18 00:00:00
bezirk,بزيـــــــغ,0.000299166,25,0.0,0.628,0.0590033,0.083808,0.028,0.221,0.586856,0.185932,0.543183,1.4764,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-10-18 00:00:00
chiba,شيبـــــــة,0.000634491,26,0.0,0.1792,0.00386797,0.00608858,0.0,0.0,0.681612,0.040754,0.783782,0.3583,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-10-18 00:00:00
masri,مصــــــري,0.00222271,27,0.0,4.54279,0.0430455,0.189899,0.0086,0.080809,0.49713,0.235546,0.546546,4.93286,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-10-18 00:00:00
lebna,لبنــــــــة,0.0,28,0.011,4.7775,0.0767215,0.243566,0.122,0.4224,1.24196,0.570449,1.2257,12.4142,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-10-18 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.818932,0.0119812,0.0150566,0.0,0.0,0.365702,0.0160534,0.38735,0.743756,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-10-18 00:00:00
abid,العبيـــــــد,0.000329508,30,0.0,0.889074,0.0183277,0.0325105,0.0,0.07006,0.293536,0.185055,0.38943,4.15124,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-10-18 00:00:00
mellegue,مـــــلاق,0.0237928,1,0.005,7.60355,1.07937,2.57078,0.19,1.39,27.0013,20.0889,46.1046,18.6557,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-10-17 00:00:00
sarrat,سراط,0.00113422,36,0.0,4.7097,0.0980552,1.22066,0.054838,1.87501,1.846,,3.70232,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-10-17 00:00:00
benmetir,بنيمطيــر,0.0,2,0.02246,8.48864,0.0,0.0,0.38182,1.11413,0.711708,0.164751,0.602962,21.6678,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-10-17 00:00:00
kasseb,كســاب,0.0,3,0.0864,20.9005,0.0736754,0.269946,1.4688,4.0608,1.04343,0.347403,0.881782,33.4316,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-10-17 00:00:00
barbara,بربرة,0.0509502,4,0.19019,31.4251,0.567856,1.04586,3.23482,8.94425,1.20732,1.27806,1.12452,46.9228,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-10-17 00:00:00
sidisalem,سيدي ســــالم,0.106082,5,0.44066,93.0358,0.490251,0.999264,10.3198,33.6249,14.345,12.7893,20.1546,257.844,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-10-17 00:00:00
bouheurtma,بو هرتمـــــه,0.0751215,6,0.25232,17.254,0.512761,1.24461,3.31547,10.0127,1.48696,1.16386,2.0235,22.9491,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-10-17 00:00:00
joumine,جوميــــــن,0.0,7,0.099649,25.8975,0.126586,0.289517,1.72435,5.26284,1.0414,0.601473,1.23053,27.231,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-10-17 00:00:00
ghezala,غزالـــــــة,0.00154371,8,0.0,3.97113,0.0231356,0.04235,0.1045,0.6284,0.175368,0.16207,0.201893,4.79856,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-10-17 00:00:00
melah,المالح,0.00103859,33,0.0,2.8854,0.0916499,0.129038,0.0,0.0,1.49,0.0024611,1.0671,11.7444,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-10-17 00:00:00
tine,الطين,0.0,34,0.0,3.5143,0.0613735,0.181359,0.0,0.0,1.37,,1.43129,9.0722,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-10-17 00:00:00
sejnane,سجنــــــان,0.0,9,0.738158,89.2597,2.01516,5.41533,12.5663,34.4684,2.05561,8.83677,2.35367,88.6073,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-10-17 00:00:00
zarga,الزرقة,0.0,10,0.0156,10.96,0.0954772,0.14467,0.4426,1.8518,0.36,0.0786707,0.247419,14.19,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-10-17 00:00:00
kebir,الكبير,0.0,31,0.0,5.7644,0.0745222,0.112184,0.0,0.0,2.90368,0.280222,2.10187,5.8936,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-10-17 00:00:00
moula,المولى,0.00321662,32,0.0,24.9575,0.074697,0.153918,0.0,0.0,3.39911,0.333042,2.23471,25.0437,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-10-17 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.222601,170.904,3.4945,4.55097,10.1464,28.615,6.19394,5.52597,4.80337,183.256,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-10-17 00:00:00
ziatine,الزياتين,0.00073117,12,0.0686146,16.2492,0.217545,0.204518,0.967674,2.49243,1.9,0.724488,1.44194,20.7388,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-10-17 00:00:00
gamgoum,القمقوم,0.0,13,0.0,16.917,0.104888,0.204518,0.0,0.0088,0.01595,0.177997,0.156021,16.8616,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-10-17 00:00:00
harka,الحركة,0.00765863,35,0.0,26.549,0.27726,0.500231,0.0,0.0,1.31,,1.45839,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-10-17 00:00:00
siliana,سليانـــــــة,0.00733813,14,0.0,1.72622,0.143969,0.48079,0.0,0.0,2.48352,4.63428,5.12535,8.0056,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-10-17 00:00:00
lakhmess,لخمـــــــاس,0.0015528,15,7.9e-05,1.34629,0.0371863,0.148387,0.019548,0.083032,1.32775,0.261407,1.69245,3.01463,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-10-17 00:00:00
rmil,الرميـــــــل,0.00146232,16,0.0,0.4378,0.04354,0.112919,0.004274,0.013207,0.723468,0.844458,0.963196,0.9751,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-10-17 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.004,22.0011,0.051261,0.0782967,0.068,0.188,2.41773,2.38292,3.85545,29.8811,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-10-17 00:00:00
rmel,الرمــــــل,0.00464116,18,0.0,0.963022,0.0909817,0.318013,0.0,0.0,2.57069,0.298168,2.22851,2.30306,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-10-17 00:00:00
nebhana,نبهانــــــة,0.0,19,0.0,1.9051,0.0275471,0.0699481,0.0,0.0,1.78512,1.67071,3.99973,7.5022,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-10-17 00:00:00
sidisaad,سيدي سعـــد,0.0347254,20,0.011423,30.7494,0.273291,0.957953,0.229124,0.757987,6.53909,17.7547,12.63,58.8876,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-10-17 00:00:00
elhaouareb,هـــــــوارب,0.0044697,21,0.0,0.300336,0.069727,0.237788,0.0,0.0,1.95427,5.27843,4.17174,3.12367,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-10-17 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,2.04407,0.00152921,0.0932946,0.0,0.0,2.991,0.141826,3.30323,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-10-17 00:00:00
sidiach,سيدي يعيــــش,0.00207,23,0.0,1.337,0.403399,0.534805,0.182,0.202,0.338246,0.0,1.15939,2.42152,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-10-17 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,0.158,0.26342,0.56363,0.0,0.0,0.0879396,0.408453,0.925258,0.09,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-10-17 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,0.628,0.0587041,0.0835089,0.028,0.221,0.586856,0.182429,0.524252,1.4908,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-10-17 00:00:00
chiba,شيبـــــــة,0.000653718,26,0.0,0.1792,0.00323348,0.00545409,0.0,0.0,0.681612,0.0394961,0.761795,0.33418,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-10-17 00:00:00
masri,مصــــــري,0.00241444,27,0.0,4.48251,0.0408228,0.187676,0.0086,0.080809,0.49713,0.233815,0.53051,4.92498,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-10-17 00:00:00
lebna,لبنــــــــة,0.0,28,0.005,4.79565,0.0767215,0.243566,0.111,0.4114,1.24196,0.554365,1.18564,12.4142,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-10-17 00:00:00
hma,الحمـــــى,0.000836698,29,0.0,0.822275,0.0119812,0.0150566,0.0,0.0,0.365702,0.0160534,0.375553,0.746762,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-10-17 00:00:00
abid,العبيـــــــد,0.000508384,30,0.0,0.889074,0.0179982,0.032181,0.0,0.07006,0.293536,0.185055,0.379961,4.16646,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-10-17 00:00:00
mellegue,مـــــلاق,0.0237915,1,0.005,7.58609,1.05557,2.54699,0.185,1.385,27.0013,20.0889,45.2336,18.97,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-10-16 00:00:00
sarrat,سراط,0.00113422,36,0.0,4.7097,0.096921,1.21952,0.054838,1.87501,1.846,,3.64277,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-10-16 00:00:00
benmetir,بنيمطيــر,0.0,2,0.02246,8.53304,0.0,0.0,0.35936,1.09167,0.711708,0.164751,0.580004,21.7647,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-10-16 00:00:00
kasseb,كســاب,0.0,3,0.0864,20.9928,0.0736754,0.269946,1.3824,3.9744,1.04343,0.321198,0.848123,33.5088,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-10-16 00:00:00
barbara,بربرة,0.0263681,4,0.19012,31.5723,0.516906,0.994908,3.04463,8.75406,1.20732,1.27806,1.08558,47.0829,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-10-16 00:00:00
sidisalem,سيدي ســــالم,0.0,5,0.54083,93.3963,0.384169,0.893182,9.87917,33.1842,14.345,12.6143,19.6919,258.695,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-10-16 00:00:00
bouheurtma,بو هرتمـــــه,0.0,6,0.21446,17.254,0.437639,1.16949,3.06315,9.76035,1.48696,1.10658,1.97553,23.1193,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-10-16 00:00:00
joumine,جوميــــــن,7.37433e-05,7,0.096239,26.0022,0.126586,0.289517,1.6247,5.16319,1.0414,0.585443,1.19694,27.231,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-10-16 00:00:00
ghezala,غزالـــــــة,0.00151304,8,0.0,3.97113,0.0215919,0.0408063,0.1045,0.6284,0.175368,0.16207,0.196236,4.80594,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-10-16 00:00:00
melah,المالح,0.00541796,33,0.0,2.8854,0.0906113,0.128,0.0,0.0,1.49,0.0024611,1.01903,11.8332,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-10-16 00:00:00
tine,الطين,0.0024726,34,0.0,3.526,0.0613735,0.181359,0.0,0.0,1.37,,1.3871,9.1176,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-10-16 00:00:00
sejnane,سجنــــــان,0.110734,9,0.737278,89.7365,2.01516,5.41533,11.8281,33.7302,2.05561,8.68462,2.28736,88.7259,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-10-16 00:00:00
zarga,الزرقة,0.0,10,0.0178,10.98,0.0954772,0.14467,0.427,1.8362,0.36,0.0786707,0.235806,14.229,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-10-16 00:00:00
kebir,الكبير,0.00139331,31,0.0,5.772,0.0745222,0.112184,0.0,0.0,2.90368,0.278458,2.0082,5.8936,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-10-16 00:00:00
moula,المولى,0.00394296,32,0.0,24.9575,0.0714803,0.150702,0.0,0.0,3.39911,0.330546,2.12506,25.0437,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-10-16 00:00:00
selbarrak,سيدي البــــراق,0.245471,11,0.630364,171.338,3.4945,4.55097,9.92375,28.3924,6.19394,5.51799,4.60356,183.708,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-10-16 00:00:00
ziatine,الزياتين,0.0,12,0.0564226,16.3224,0.216814,0.204518,0.89906,2.42382,1.9,0.708788,1.38065,20.7388,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-10-16 00:00:00
gamgoum,القمقوم,0.00225548,13,0.0,16.9308,0.104888,0.204518,0.0,0.0088,0.01595,0.17534,0.155506,16.8616,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-10-16 00:00:00
harka,الحركة,0.0,35,0.0,26.549,0.269601,0.492572,0.0,0.0,1.31,,1.41613,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-10-16 00:00:00
siliana,سليانـــــــة,0.00675108,14,0.0,1.72622,0.136631,0.473452,0.0,0.0,2.48352,4.63428,5.04523,8.09756,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-10-16 00:00:00
lakhmess,لخمـــــــاس,0.00137805,15,6.8e-05,1.34629,0.0356335,0.146834,0.019469,0.082953,1.32775,0.258642,1.64962,3.01463,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-10-16 00:00:00
rmil,الرميـــــــل,0.00137092,16,0.0,0.4378,0.0420777,0.111456,0.004274,0.013207,0.723468,0.843124,0.939858,0.9802,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-10-16 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.004,22.0507,0.051261,0.0782967,0.064,0.184,2.41773,2.38292,3.77746,29.9396,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-10-16 00:00:00
rmel,الرمــــــل,0.00464116,18,0.0,0.963022,0.0863405,0.313372,0.0,0.0,2.57069,0.297959,2.14558,2.3212,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-10-16 00:00:00
nebhana,نبهانــــــة,0.00210182,19,0.0,1.9118,0.0275471,0.0699481,0.0,0.0,1.78512,1.65419,3.94214,7.5326,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-10-16 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.010565,30.7494,0.238565,0.923227,0.217701,0.746564,6.53909,17.7083,12.419,58.8876,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-10-16 00:00:00
elhaouareb,هـــــــوارب,0.00402273,21,0.0,0.300336,0.0652573,0.233318,0.0,0.0,1.95427,5.27843,4.1087,3.19612,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-10-16 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,2.04804,0.00152921,0.0932946,0.0,0.0,2.991,0.140955,3.20674,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-10-16 00:00:00
sidiach,سيدي يعيــــش,0.00207,23,0.0,1.337,0.401329,0.532735,0.182,0.202,0.338246,0.0,1.14848,2.42152,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-10-16 00:00:00
elbrek,البــــــــرك,0.000896025,24,0.0,0.216,0.26342,0.56363,0.0,0.0,0.0879396,0.408453,0.922419,0.09,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-10-16 00:00:00
bezirk,بزيـــــــغ,0.000299835,25,0.0,0.6312,0.0587041,0.0835089,0.028,0.221,0.586856,0.182429,0.505322,1.5052,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-10-16 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,0.1792,0.00257976,0.00480037,0.0,0.0,0.681612,0.0380027,0.739807,0.31006,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-10-16 00:00:00
masri,مصــــــري,0.00028272,27,0.0,4.42224,0.0384084,0.185261,0.0086,0.080809,0.49713,0.23259,0.514473,4.92498,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-10-16 00:00:00
lebna,لبنــــــــة,0.0101085,28,0.006,4.81379,0.0767215,0.243566,0.106,0.4064,1.24196,0.554365,1.14557,12.4636,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-10-16 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.822275,0.0111445,0.0142199,0.0,0.0,0.365702,0.0160534,0.363756,0.749767,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-10-16 00:00:00
abid,العبيـــــــد,0.0,30,0.0,0.889074,0.0174898,0.0316726,0.0,0.07006,0.293536,0.185055,0.370492,4.17408,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-10-16 00:00:00
mellegue,مـــــلاق,0.00660145,1,0.005,7.56864,1.03178,2.5232,0.18,1.38,27.0013,20.0889,44.3626,19.2842,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-10-15 00:00:00
sarrat,سراط,0.00113422,36,0.0,4.7097,0.0957868,1.21839,0.054838,1.87501,1.846,,3.58323,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-10-15 00:00:00
benmetir,بنيمطيــر,0.0,2,0.02246,8.56856,0.0,0.0,0.3369,1.06921,0.711708,0.164751,0.557046,21.8617,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-10-15 00:00:00
kasseb,كســاب,0.0149261,3,0.0864,21.0851,0.0736754,0.269946,1.296,3.888,1.04343,0.295371,0.814465,33.586,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-10-15 00:00:00
barbara,بربرة,0.0488965,4,0.190137,31.7441,0.490538,0.96854,2.85451,8.56394,1.20732,1.27234,1.04663,47.0829,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-10-15 00:00:00
sidisalem,سيدي ســــالم,0.0234475,5,0.54083,94.1171,0.384169,0.893182,9.33834,32.6434,14.345,12.454,19.2291,259.262,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-10-15 00:00:00
bouheurtma,بو هرتمـــــه,0.0046798,6,0.12377,17.3421,0.437639,1.16949,2.84869,9.54589,1.48696,1.05602,1.92756,23.2555,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-10-15 00:00:00
joumine,جوميــــــن,0.0,7,0.097809,26.1069,0.126512,0.289443,1.52846,5.06695,1.0414,0.572888,1.16335,27.231,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-10-15 00:00:00
ghezala,غزالـــــــة,0.0,8,0.0,3.97113,0.0200788,0.0392932,0.1045,0.6284,0.175368,0.16207,0.190579,4.81332,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-10-15 00:00:00
melah,المالح,0.0009618,33,0.0,2.881,0.0851934,0.122582,0.0,0.0,1.49,0.0024611,0.970968,11.922,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-10-15 00:00:00
